Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-10,Atlanta Falcons,New Orleans Saints,Avery Williams,Atlanta Falcons,0,0
2024-11-10,Atlanta Falcons,New Orleans Saints,Ray-Ray McCloud,Atlanta Falcons,0,0
2024-11-10,Atlanta Falcons,New Orleans Saints,Jermaine Jackson,New Orleans Saints,0,0
2024-11-10,Atlanta Falcons,New Orleans Saints,Dante Pettis,New Orleans Saints,0,0
