Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-08,Arizona Cardinals,Buffalo Bills,Arizona Cardinals,0,2.0,1,0,34
2024-09-08,Arizona Cardinals,Buffalo Bills,Buffalo Bills,0,4.0,1,0,28
