Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-10-13,Los Angeles Chargers,Denver Broncos,Los Angeles Chargers,1,2.0,2,0,16
2024-10-13,Los Angeles Chargers,Denver Broncos,Denver Broncos,0,3.0,0,0,23
