Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-03,Dallas Cowboys,Atlanta Falcons,KaVontae Turpin,Dallas Cowboys,0,0
2024-11-03,Dallas Cowboys,Atlanta Falcons,Avery Williams,Atlanta Falcons,0,0
2024-11-03,Dallas Cowboys,Atlanta Falcons,Ray-Ray McCloud,Atlanta Falcons,0,0
