Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-03,New Orleans Saints,Carolina Panthers,Jermaine Jackson,New Orleans Saints,0,0
2024-11-03,New Orleans Saints,Carolina Panthers,Jordan Mims,New Orleans Saints,0,0
2024-11-03,New Orleans Saints,Carolina Panthers,Raheem Blackshear,Carolina Panthers,0,0
2024-11-03,New Orleans Saints,Carolina Panthers,Miles Sanders,Carolina Panthers,0,0
