Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-11-10,Buffalo Bills,Indianapolis Colts,Buffalo Bills,3,4.0,2,1,20
2024-11-10,Buffalo Bills,Indianapolis Colts,Indianapolis Colts,2,2.0,1,0,30
