Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-11-17,Green Bay Packers,Chicago Bears,Green Bay Packers,0,3.0,0,0,19
2024-11-17,Green Bay Packers,Chicago Bears,Chicago Bears,1,1.0,0,0,20
