Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-11,Miami Dolphins,Los Angeles Rams,Malik Washington,Miami Dolphins,0,0
2024-11-11,Miami Dolphins,Los Angeles Rams,Xavier Smith,Los Angeles Rams,0,0
2024-11-11,Miami Dolphins,Los Angeles Rams,Jordan Whittington,Los Angeles Rams,0,0
