Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-06,Arizona Cardinals,San Francisco 49ers,Chad Ryland,Arizona Cardinals,1,0,3,1
2024-10-06,Arizona Cardinals,San Francisco 49ers,Blake Gillikin,Arizona Cardinals,0,0,0,0
2024-10-06,Arizona Cardinals,San Francisco 49ers,Jake Moody,San Francisco 49ers,2,0,2,0
2024-10-06,Arizona Cardinals,San Francisco 49ers,Mitch Wishnowsky,San Francisco 49ers,0,0,1,0
