Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-15,Seattle Seahawks,New England Patriots,1,4:56,New England Patriots,Ja'Lynn Polk 5 yard pass from Jacoby Brissett (Joey Slye kick),0,7
2024-09-15,Seattle Seahawks,New England Patriots,1,2:50,Seattle Seahawks,D.K. Metcalf 56 yard pass from Geno Smith (Jason Myers kick),7,7
2024-09-15,Seattle Seahawks,New England Patriots,2,11:05,New England Patriots,Joey Slye 29 yard field goal,7,10
2024-09-15,Seattle Seahawks,New England Patriots,2,5:47,Seattle Seahawks,Zach Charbonnet 1 yard rush (Jason Myers kick),14,10
2024-09-15,Seattle Seahawks,New England Patriots,2,2:31,New England Patriots,Joey Slye 28 yard field goal,14,13
2024-09-15,Seattle Seahawks,New England Patriots,2,0:00,Seattle Seahawks,Jason Myers 44 yard field goal,17,13
2024-09-15,Seattle Seahawks,New England Patriots,4,12:43,New England Patriots,Rhamondre Stevenson 1 yard rush (Joey Slye kick),17,20
2024-09-15,Seattle Seahawks,New England Patriots,4,0:55,Seattle Seahawks,Jason Myers 38 yard field goal,20,20
2024-09-15,Seattle Seahawks,New England Patriots,OT,4:37,Seattle Seahawks,Jason Myers 31 yard field goal,23,20
