Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-20,Miami Dolphins,Indianapolis Colts,Braxton Berrios,Miami Dolphins,0,0
2024-10-20,Miami Dolphins,Indianapolis Colts,Josh Downs,Indianapolis Colts,0,0
2024-10-20,Miami Dolphins,Indianapolis Colts,Ashton Dulin,Indianapolis Colts,0,0
