Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-24,New England Patriots,Miami Dolphins,2,14:09,Miami Dolphins,Jonnu Smith 7 yard pass from Tua Tagovailoa (Jason Sanders kick),0,7
2024-11-24,New England Patriots,Miami Dolphins,2,7:50,Miami Dolphins,De'Von Achane 9 yard pass from Tua Tagovailoa (Jason Sanders kick),0,14
2024-11-24,New England Patriots,Miami Dolphins,2,1:50,Miami Dolphins,De'Von Achane 11 yard pass from Tua Tagovailoa (Jason Sanders kick),0,21
2024-11-24,New England Patriots,Miami Dolphins,2,0:02,Miami Dolphins,Jason Sanders 21 yard field goal,0,24
2024-11-24,New England Patriots,Miami Dolphins,3,1:37,Miami Dolphins,Jaylen Waddle 23 yard pass from Tua Tagovailoa (Jason Sanders kick),0,31
2024-11-24,New England Patriots,Miami Dolphins,4,13:43,New England Patriots,Austin Hooper 38 yard pass from Drake Maye (Joey Slye kick),7,31
2024-11-24,New England Patriots,Miami Dolphins,4,10:10,New England Patriots,Christian Gonzalez 63 yard fumble return (Rhamondre Stevenson pass from Drake Maye),15,31
2024-11-24,New England Patriots,Miami Dolphins,4,3:33,Miami Dolphins,Jason Sanders 51 yard field goal,15,34
