Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-15,Los Angeles Chargers,Carolina Panthers,1,9:20,Los Angeles Chargers,Quentin Johnston 29 yard pass from Justin Herbert (Cameron Dicker kick failed),6,0
2024-09-15,Los Angeles Chargers,Carolina Panthers,2,4:16,Los Angeles Chargers,Quentin Johnston 5 yard pass from Justin Herbert (Cameron Dicker kick),13,0
2024-09-15,Los Angeles Chargers,Carolina Panthers,2,2:01,Los Angeles Chargers,J.K. Dobbins 43 yard rush (Cameron Dicker kick),20,0
2024-09-15,Los Angeles Chargers,Carolina Panthers,3,12:18,Carolina Panthers,Eddy Piñeiro 38 yard field goal,20,3
2024-09-15,Los Angeles Chargers,Carolina Panthers,3,9:03,Los Angeles Chargers,Cameron Dicker 46 yard field goal,23,3
2024-09-15,Los Angeles Chargers,Carolina Panthers,4,11:02,Los Angeles Chargers,Cameron Dicker 42 yard field goal,26,3
