Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-10-27,Chicago Bears,Washington Commanders,Chicago Bears,0,2.0,0,0,18
2024-10-27,Chicago Bears,Washington Commanders,Washington Commanders,0,3.0,2,0,15
