Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-03,Washington Commanders,New York Giants,Olamide Zaccheaus,Washington Commanders,0,0
2024-11-03,Washington Commanders,New York Giants,Austin Ekeler,Washington Commanders,0,0
2024-11-03,Washington Commanders,New York Giants,Ihmir Smith-Marsette,New York Giants,0,0
2024-11-03,Washington Commanders,New York Giants,Eric Gray,New York Giants,0,0
