Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,1,12:35,Dallas Cowboys,Brandon Aubrey 55 yard field goal,3,0
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,1,7:33,Pittsburgh Steelers,Chris Boswell 41 yard field goal,3,3
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,2,8:51,Dallas Cowboys,Brandon Aubrey 33 yard field goal,6,3
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,3,11:50,Pittsburgh Steelers,Connor Heyward 16 yard pass from Justin Fields (Chris Boswell kick),6,10
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,4,13:51,Dallas Cowboys,Rico Dowdle 22 yard pass from Dak Prescott (Brandon Aubrey kick),13,10
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,4,4:56,Pittsburgh Steelers,Pat Freiermuth 6 yard pass from Justin Fields (Chris Boswell kick),13,17
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,4,0:20,Dallas Cowboys,Jalen Tolbert 4 yard pass from Dak Prescott (Brandon Aubrey kick),20,17
