Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-06,Indianapolis Colts,Jacksonville Jaguars,Matt Gay,Indianapolis Colts,4,0,2,0
2024-10-06,Indianapolis Colts,Jacksonville Jaguars,Rigoberto Sanchez,Indianapolis Colts,0,0,0,0
2024-10-06,Indianapolis Colts,Jacksonville Jaguars,Cam Little,Jacksonville Jaguars,4,0,3,0
2024-10-06,Indianapolis Colts,Jacksonville Jaguars,Logan Cooke,Jacksonville Jaguars,0,0,0,0
