Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-11-10,Pittsburgh Steelers,Washington Commanders,Pittsburgh Steelers,0,3.0,1,0,27
2024-11-10,Pittsburgh Steelers,Washington Commanders,Washington Commanders,1,3.0,2,0,28
