Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-18,Houston Texans,Dallas Cowboys,1,12:42,Houston Texans,Joe Mixon 45 yard rush (Ka'imi Fairbairn kick),7,0
2024-11-18,Houston Texans,Dallas Cowboys,1,0:49,Houston Texans,Joe Mixon 1 yard rush (Ka'imi Fairbairn kick),14,0
2024-11-18,Houston Texans,Dallas Cowboys,2,14:51,Dallas Cowboys,KaVontae Turpin 64 yard pass from Cooper Rush (Brandon Aubrey kick),14,7
2024-11-18,Houston Texans,Dallas Cowboys,2,9:10,Houston Texans,Ka'imi Fairbairn 33 yard field goal,17,7
2024-11-18,Houston Texans,Dallas Cowboys,2,5:55,Dallas Cowboys,Brandon Aubrey 53 yard field goal,17,10
2024-11-18,Houston Texans,Dallas Cowboys,3,7:05,Houston Texans,Ka'imi Fairbairn 29 yard field goal,20,10
2024-11-18,Houston Texans,Dallas Cowboys,4,12:31,Houston Texans,Derek Barnett 28 yard fumble return (Ka'imi Fairbairn kick),27,10
2024-11-18,Houston Texans,Dallas Cowboys,4,3:16,Houston Texans,Joe Mixon 1 yard rush (Ka'imi Fairbairn kick),34,10
