Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-10-24,Minnesota Vikings,Los Angeles Rams,20,30,64,212,276,107,279,386,8:15pm,N/A,N/A,dome,matrixturf
