Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,Green Bay Packers,Tennessee Titans,1,12:25,Green Bay Packers,Malik Willis 5 yard rush (Brayden Narveson kick),7,0
2024-09-22,Green Bay Packers,Tennessee Titans,1,7:15,Tennessee Titans,Nick Vannett 1 yard pass from Will Levis (Nick Folk kick),7,7
2024-09-22,Green Bay Packers,Tennessee Titans,1,1:05,Green Bay Packers,Brayden Narveson 21 yard field goal,10,7
2024-09-22,Green Bay Packers,Tennessee Titans,1,0:51,Green Bay Packers,Jaire Alexander 35 yard interception return (Brayden Narveson kick),17,7
2024-09-22,Green Bay Packers,Tennessee Titans,2,0:00,Green Bay Packers,Brayden Narveson 26 yard field goal,20,7
2024-09-22,Green Bay Packers,Tennessee Titans,3,8:25,Green Bay Packers,Emanuel Wilson 30 yard pass from Malik Willis (Brayden Narveson kick),27,7
2024-09-22,Green Bay Packers,Tennessee Titans,3,4:55,Tennessee Titans,DeAndre Hopkins 11 yard pass from Will Levis (Nick Folk kick),27,14
2024-09-22,Green Bay Packers,Tennessee Titans,4,3:29,Green Bay Packers,Brayden Narveson 47 yard field goal,30,14
