Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-27,Chicago Bears,Washington Commanders,Cairo Santos,Chicago Bears,1,0,0,0
2024-10-27,Chicago Bears,Washington Commanders,Tory Taylor,Chicago Bears,0,0,0,0
2024-10-27,Chicago Bears,Washington Commanders,Tress Way,Washington Commanders,0,0,0,0
2024-10-27,Chicago Bears,Washington Commanders,Austin Seibert,Washington Commanders,0,0,4,1
