Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-29,Denver Broncos,New York Jets,2,14:51,New York Jets,Greg Zuerlein 23 yard field goal,0,3
2024-09-29,Denver Broncos,New York Jets,2,0:00,New York Jets,Greg Zuerlein 35 yard field goal,0,6
2024-09-29,Denver Broncos,New York Jets,3,3:08,Denver Broncos,Courtland Sutton 8 yard pass from Bo Nix (Wil Lutz kick),7,6
2024-09-29,Denver Broncos,New York Jets,4,13:34,New York Jets,Greg Zuerlein 40 yard field goal,7,9
2024-09-29,Denver Broncos,New York Jets,4,8:55,Denver Broncos,Wil Lutz 47 yard field goal,10,9
