Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-10,Tennessee Titans,Los Angeles Chargers,Julius Chestnut,Tennessee Titans,0,0
2024-11-10,Tennessee Titans,Los Angeles Chargers,Jha'Quan Jackson,Tennessee Titans,0,0
2024-11-10,Tennessee Titans,Los Angeles Chargers,Derius Davis,Los Angeles Chargers,0,0
