Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-10-13,Washington Commanders,Baltimore Ravens,Washington Commanders,1,2.0,0,0,30
2024-10-13,Washington Commanders,Baltimore Ravens,Baltimore Ravens,0,3.0,1,0,23
