Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-11-17,Baltimore Ravens,Pittsburgh Steelers,Baltimore Ravens,1,4.0,0,0,18
2024-11-17,Baltimore Ravens,Pittsburgh Steelers,Pittsburgh Steelers,1,2.0,2,0,16
