Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-10,Atlanta Falcons,New Orleans Saints,2,14:50,New Orleans Saints,Blake Grupe 38 yard field goal,0,3
2024-11-10,Atlanta Falcons,New Orleans Saints,2,10:48,New Orleans Saints,Marquez Valdes-Scantling 40 yard pass from Derek Carr (Blake Grupe kick),0,10
2024-11-10,Atlanta Falcons,New Orleans Saints,2,5:45,Atlanta Falcons,Bijan Robinson 1 yard rush (Younghoe Koo kick),7,10
2024-11-10,Atlanta Falcons,New Orleans Saints,2,3:47,New Orleans Saints,Marquez Valdes-Scantling 2 yard pass from Derek Carr (Blake Grupe kick),7,17
2024-11-10,Atlanta Falcons,New Orleans Saints,3,5:42,Atlanta Falcons,Younghoe Koo 27 yard field goal,10,17
2024-11-10,Atlanta Falcons,New Orleans Saints,3,2:44,New Orleans Saints,Blake Grupe 26 yard field goal,10,20
2024-11-10,Atlanta Falcons,New Orleans Saints,3,1:01,Atlanta Falcons,Bijan Robinson 37 yard rush (Younghoe Koo kick),17,20
