Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-15,Cleveland Browns,Jacksonville Jaguars,Cleveland Browns,0,4.0,1,0,13
2024-09-15,Cleveland Browns,Jacksonville Jaguars,Jacksonville Jaguars,0,2.0,1,0,18
