Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-03,Indianapolis Colts,Minnesota Vikings,2,10:56,Indianapolis Colts,Kenny Moore 38 yard fumble return (Matt Gay kick),7,0
2024-11-03,Indianapolis Colts,Minnesota Vikings,3,10:23,Minnesota Vikings,Jordan Addison 4 yard pass from Sam Darnold (Will Reichard kick),7,7
2024-11-03,Indianapolis Colts,Minnesota Vikings,3,2:49,Minnesota Vikings,Jalen Nailor 7 yard pass from Sam Darnold (Will Reichard kick),7,14
2024-11-03,Indianapolis Colts,Minnesota Vikings,4,12:41,Indianapolis Colts,Matt Gay 42 yard field goal,10,14
2024-11-03,Indianapolis Colts,Minnesota Vikings,4,2:05,Minnesota Vikings,Josh Oliver 14 yard pass from Sam Darnold (Will Reichard kick),10,21
2024-11-03,Indianapolis Colts,Minnesota Vikings,4,0:28,Indianapolis Colts,Matt Gay 54 yard field goal,13,21
