Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-09-08,Minnesota Vikings,New York Giants,28,6,111,201,312,74,166,240,1:00pm,64,10,outdoors,fieldturf
