Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-09-22,Kansas City Chiefs,Atlanta Falcons,22,17,128,217,345,82,229,311,8:20pm,N/A,N/A,retractable roof (open),fieldturf
