Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-21,Baltimore Ravens,Tampa Bay Buccaneers,Chris Collier,Baltimore Ravens,0,0
2024-10-21,Baltimore Ravens,Tampa Bay Buccaneers,Justice Hill,Baltimore Ravens,0,0
2024-10-21,Baltimore Ravens,Tampa Bay Buccaneers,Trey Palmer,Tampa Bay Buccaneers,0,0
