Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-09-08,Denver Broncos,Seattle Seahawks,20,26,99,132,231,146,158,304,4:05pm,73,7,outdoors,fieldturf
