Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-03,Denver Broncos,Baltimore Ravens,Marvin Mims,Denver Broncos,0,0
2024-11-03,Denver Broncos,Baltimore Ravens,Tremon Smith,Denver Broncos,0,0
2024-11-03,Denver Broncos,Baltimore Ravens,Tylan Wallace,Baltimore Ravens,0,0
2024-11-03,Denver Broncos,Baltimore Ravens,Chris Collier,Baltimore Ravens,0,0
