Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-27,Philadelphia Eagles,Cincinnati Bengals,Jake Elliott,Philadelphia Eagles,4,0,3,0
2024-10-27,Philadelphia Eagles,Cincinnati Bengals,Braden Mann,Philadelphia Eagles,0,0,0,0
2024-10-27,Philadelphia Eagles,Cincinnati Bengals,Evan McPherson,Cincinnati Bengals,2,0,1,1
