Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-24,Minnesota Vikings,Los Angeles Rams,Will Reichard,Minnesota Vikings,2,0,2,0
2024-10-24,Minnesota Vikings,Los Angeles Rams,Ryan Wright,Minnesota Vikings,0,0,0,0
2024-10-24,Minnesota Vikings,Los Angeles Rams,Joshua Karty,Los Angeles Rams,4,0,0,0
2024-10-24,Minnesota Vikings,Los Angeles Rams,Ethan Evans,Los Angeles Rams,0,0,0,0
