Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-29,Pittsburgh Steelers,Indianapolis Colts,Pittsburgh Steelers,0,2.0,1,0,27
2024-09-29,Pittsburgh Steelers,Indianapolis Colts,Indianapolis Colts,0,4.0,3,0,24
