Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-20,Kansas City Chiefs,San Francisco 49ers,Harrison Butker,Kansas City Chiefs,4,0,0,0
2024-10-20,Kansas City Chiefs,San Francisco 49ers,Matt Araiza,Kansas City Chiefs,0,0,0,0
2024-10-20,Kansas City Chiefs,San Francisco 49ers,Anders Carlson,San Francisco 49ers,0,1,2,0
2024-10-20,Kansas City Chiefs,San Francisco 49ers,Mitch Wishnowsky,San Francisco 49ers,0,0,0,0
