Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-27,Buffalo Bills,Seattle Seahawks,Brandon Codrington,Buffalo Bills,0,0
2024-10-27,Buffalo Bills,Seattle Seahawks,Ray Davis,Buffalo Bills,0,0
2024-10-27,Buffalo Bills,Seattle Seahawks,Dee Williams,Seattle Seahawks,0,0
2024-10-27,Buffalo Bills,Seattle Seahawks,Laviska Shenault Jr.,Seattle Seahawks,0,0
