Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-06,Green Bay Packers,Philadelphia Eagles,Green Bay Packers,2,2.0,2,0,34
2024-09-06,Green Bay Packers,Philadelphia Eagles,Philadelphia Eagles,1,2.0,1,0,29
