Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-10-06,Arizona Cardinals,San Francisco 49ers,24,23,169,189,358,153,231,384,4:05pm,89,3,outdoors,grass
