Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-10-20,Kansas City Chiefs,San Francisco 49ers,Kansas City Chiefs,3,1.0,0,0,18
2024-10-20,Kansas City Chiefs,San Francisco 49ers,San Francisco 49ers,2,2.0,0,0,28
