Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-06,Buffalo Bills,Houston Texans,Tyler Bass,Buffalo Bills,2,0,2,0
2024-10-06,Buffalo Bills,Houston Texans,Sam Martin,Buffalo Bills,0,0,0,0
2024-10-06,Buffalo Bills,Houston Texans,Ka'imi Fairbairn,Houston Texans,2,0,3,0
2024-10-06,Buffalo Bills,Houston Texans,Tommy Townsend,Houston Texans,0,0,0,0
