Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-14,Washington Commanders,Philadelphia Eagles,Olamide Zaccheaus,Washington Commanders,0,0
2024-11-14,Washington Commanders,Philadelphia Eagles,Austin Ekeler,Washington Commanders,0,0
2024-11-14,Washington Commanders,Philadelphia Eagles,Cooper DeJean,Philadelphia Eagles,0,0
2024-11-14,Washington Commanders,Philadelphia Eagles,Kenneth Gainwell,Philadelphia Eagles,0,0
2024-11-14,Washington Commanders,Philadelphia Eagles,Will Shipley,Philadelphia Eagles,0,0
