Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-11-10,San Francisco 49ers,Tampa Bay Buccaneers,San Francisco 49ers,0,2.0,1,0,20
2024-11-10,San Francisco 49ers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,0,3.0,4,0,23
