Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-06,Baltimore Ravens,Cincinnati Bengals,Justin Tucker,Baltimore Ravens,5,0,2,0
2024-10-06,Baltimore Ravens,Cincinnati Bengals,Jordan Stout,Baltimore Ravens,0,0,0,0
2024-10-06,Baltimore Ravens,Cincinnati Bengals,Evan McPherson,Cincinnati Bengals,4,0,0,1
2024-10-06,Baltimore Ravens,Cincinnati Bengals,Ryan Rehkow,Cincinnati Bengals,0,0,0,0
