Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-15,Indianapolis Colts,Green Bay Packers,1,10:30,Green Bay Packers,Brayden Narveson 46 yard field goal,0,3
2024-09-15,Indianapolis Colts,Green Bay Packers,1,3:18,Green Bay Packers,Dontayvion Wicks 14 yard pass from Malik Willis (Brayden Narveson kick),0,10
2024-09-15,Indianapolis Colts,Green Bay Packers,3,8:25,Green Bay Packers,Brayden Narveson 42 yard field goal,0,13
2024-09-15,Indianapolis Colts,Green Bay Packers,3,4:32,Indianapolis Colts,Matt Gay 34 yard field goal,3,13
2024-09-15,Indianapolis Colts,Green Bay Packers,4,10:50,Green Bay Packers,Brayden Narveson 34 yard field goal,3,16
2024-09-15,Indianapolis Colts,Green Bay Packers,4,1:47,Indianapolis Colts,Alec Pierce 4 yard pass from Anthony Richardson (Matt Gay kick),10,16
