Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-17,Indianapolis Colts,New York Jets,Josh Downs,Indianapolis Colts,0,0
2024-11-17,Indianapolis Colts,New York Jets,Tyler Goodson,Indianapolis Colts,0,0
2024-11-17,Indianapolis Colts,New York Jets,Ashton Dulin,Indianapolis Colts,0,0
2024-11-17,Indianapolis Colts,New York Jets,Xavier Gipson,New York Jets,0,0
2024-11-17,Indianapolis Colts,New York Jets,Isaiah Davis,New York Jets,0,0
