Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-10,Denver Broncos,Kansas City Chiefs,Marvin Mims,Denver Broncos,0,0
2024-11-10,Denver Broncos,Kansas City Chiefs,Mecole Hardman,Kansas City Chiefs,0,0
2024-11-10,Denver Broncos,Kansas City Chiefs,Carson Steele,Kansas City Chiefs,0,0
