Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-10,Denver Broncos,Kansas City Chiefs,2,14:20,Denver Broncos,Devaughn Vele 6 yard pass from Bo Nix (Wil Lutz kick),7,0
2024-11-10,Denver Broncos,Kansas City Chiefs,2,9:02,Kansas City Chiefs,Harrison Butker 36 yard field goal,7,3
2024-11-10,Denver Broncos,Kansas City Chiefs,2,6:39,Denver Broncos,Courtland Sutton 32 yard pass from Bo Nix (Wil Lutz kick),14,3
2024-11-10,Denver Broncos,Kansas City Chiefs,2,1:44,Kansas City Chiefs,Travis Kelce 2 yard pass from Patrick Mahomes (Harrison Butker kick),14,10
2024-11-10,Denver Broncos,Kansas City Chiefs,3,3:51,Kansas City Chiefs,Harrison Butker 28 yard field goal,14,13
2024-11-10,Denver Broncos,Kansas City Chiefs,4,5:57,Kansas City Chiefs,Harrison Butker 20 yard field goal,14,16
