Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-10-13,Arizona Cardinals,Green Bay Packers,1,8:55,Green Bay Packers,Jayden Reed 5 yard pass from Jordan Love (Brayden Narveson kick),0,7
2024-10-13,Arizona Cardinals,Green Bay Packers,2,14:55,Green Bay Packers,Romeo Doubs 10 yard pass from Jordan Love (Brayden Narveson kick),0,14
2024-10-13,Arizona Cardinals,Green Bay Packers,2,6:32,Green Bay Packers,Brayden Narveson 36 yard field goal,0,17
2024-10-13,Arizona Cardinals,Green Bay Packers,2,4:32,Green Bay Packers,Christian Watson 44 yard pass from Jordan Love (Brayden Narveson kick),0,24
2024-10-13,Arizona Cardinals,Green Bay Packers,2,1:56,Arizona Cardinals,Michael Wilson 18 yard pass from Kyler Murray (Chad Ryland kick),7,24
2024-10-13,Arizona Cardinals,Green Bay Packers,2,0:04,Arizona Cardinals,Chad Ryland 38 yard field goal,10,24
2024-10-13,Arizona Cardinals,Green Bay Packers,3,9:03,Arizona Cardinals,Chad Ryland 40 yard field goal,13,24
2024-10-13,Arizona Cardinals,Green Bay Packers,3,3:48,Green Bay Packers,Romeo Doubs 20 yard pass from Jordan Love (Brayden Narveson kick),13,31
2024-10-13,Arizona Cardinals,Green Bay Packers,4,9:28,Green Bay Packers,Brayden Narveson 41 yard field goal,13,34
