Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-05,Baltimore Ravens,Kansas City Chiefs,Baltimore Ravens,1,2.0,0,0,27
2024-09-05,Baltimore Ravens,Kansas City Chiefs,Kansas City Chiefs,0,1.0,1,0,20
