Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,Chicago Bears,Indianapolis Colts,2,8:19,Indianapolis Colts,Jonathan Taylor 29 yard rush (Matt Gay kick),0,7
2024-09-22,Chicago Bears,Indianapolis Colts,3,12:51,Chicago Bears,Cairo Santos 53 yard field goal,3,7
2024-09-22,Chicago Bears,Indianapolis Colts,3,0:21,Indianapolis Colts,Trey Sermon 1 yard rush (Matt Gay kick),3,14
2024-09-22,Chicago Bears,Indianapolis Colts,4,8:21,Chicago Bears,Rome Odunze 1 yard pass from Caleb Williams (pass failed),9,14
2024-09-22,Chicago Bears,Indianapolis Colts,4,5:22,Indianapolis Colts,Jonathan Taylor 1 yard rush (Matt Gay kick),9,21
2024-09-22,Chicago Bears,Indianapolis Colts,4,2:01,Chicago Bears,Cole Kmet 6 yard pass from Caleb Williams (Cairo Santos kick),16,21
