Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-10-20,Seattle Seahawks,Atlanta Falcons,1,10:05,Seattle Seahawks,Jason Myers 38 yard field goal,3,0
2024-10-20,Seattle Seahawks,Atlanta Falcons,2,9:52,Seattle Seahawks,Kenneth Walker III 20 yard rush (Jason Myers kick),10,0
2024-10-20,Seattle Seahawks,Atlanta Falcons,2,5:18,Atlanta Falcons,Bijan Robinson 5 yard rush (Younghoe Koo kick),10,7
2024-10-20,Seattle Seahawks,Atlanta Falcons,2,0:04,Seattle Seahawks,D.K. Metcalf 31 yard pass from Geno Smith (Jason Myers kick),17,7
2024-10-20,Seattle Seahawks,Atlanta Falcons,3,7:43,Atlanta Falcons,Drake London 5 yard pass from Kirk Cousins (Younghoe Koo kick),17,14
2024-10-20,Seattle Seahawks,Atlanta Falcons,3,3:17,Seattle Seahawks,Kenneth Walker III 17 yard pass from Geno Smith (Jason Myers kick),24,14
2024-10-20,Seattle Seahawks,Atlanta Falcons,4,12:46,Seattle Seahawks,Derick Hall 36 yard fumble return (Jason Myers kick),31,14
2024-10-20,Seattle Seahawks,Atlanta Falcons,4,7:10,Seattle Seahawks,Jason Myers 59 yard field goal,34,14
