Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-09-15,Cleveland Browns,Jacksonville Jaguars,18,13,125,172,297,127,196,323,1:00pm,80,12,outdoors,grass
