Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,Detroit Lions,Arizona Cardinals,1,10:16,Detroit Lions,David Montgomery 1 yard rush (Jake Bates kick),7,0
2024-09-22,Detroit Lions,Arizona Cardinals,1,5:07,Arizona Cardinals,Marvin Harrison Jr. 10 yard pass from Kyler Murray (Matt Prater kick),7,7
2024-09-22,Detroit Lions,Arizona Cardinals,2,12:27,Detroit Lions,Amon-Ra St. Brown 5 yard pass from Jared Goff (Jake Bates kick failed),13,7
2024-09-22,Detroit Lions,Arizona Cardinals,2,0:29,Detroit Lions,Jahmyr Gibbs 1 yard touchdown on a lateral (Jake Bates kick),20,7
2024-09-22,Detroit Lions,Arizona Cardinals,2,0:00,Arizona Cardinals,Matt Prater 42 yard field goal,20,10
2024-09-22,Detroit Lions,Arizona Cardinals,4,3:48,Arizona Cardinals,Matt Prater 45 yard field goal,20,13
