Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-11-24,Detroit Lions,Indianapolis Colts,Detroit Lions,0,0.0,1,0,6
2024-11-24,Detroit Lions,Indianapolis Colts,Indianapolis Colts,0,3.0,2,0,24
