Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-15,Seattle Seahawks,New England Patriots,Seattle Seahawks,0,3.0,0,0,20
2024-09-15,Seattle Seahawks,New England Patriots,New England Patriots,0,3.0,1,0,23
