Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-14,Washington Commanders,Philadelphia Eagles,1,3:26,Washington Commanders,Brian Robinson Jr. 1 yard rush (Zane Gonzalez kick),7,0
2024-11-14,Washington Commanders,Philadelphia Eagles,2,0:19,Philadelphia Eagles,Jake Elliott 21 yard field goal,7,3
2024-11-14,Washington Commanders,Philadelphia Eagles,3,11:03,Washington Commanders,Zane Gonzalez 45 yard field goal,10,3
2024-11-14,Washington Commanders,Philadelphia Eagles,3,5:32,Philadelphia Eagles,Jake Elliott 31 yard field goal,10,6
2024-11-14,Washington Commanders,Philadelphia Eagles,4,12:00,Philadelphia Eagles,Jalen Hurts 1 yard rush (Jake Elliott kick failed),10,12
2024-11-14,Washington Commanders,Philadelphia Eagles,4,4:58,Philadelphia Eagles,Saquon Barkley 23 yard rush (Jake Elliott kick),10,19
2024-11-14,Washington Commanders,Philadelphia Eagles,4,4:38,Philadelphia Eagles,Saquon Barkley 39 yard rush (Jake Elliott kick),10,26
2024-11-14,Washington Commanders,Philadelphia Eagles,4,0:28,Washington Commanders,Zach Ertz 5 yard pass from Jayden Daniels (Zach Ertz pass from Jayden Daniels),18,26
